id,rarity,generation,mainClass,subClass,statBoost1,statBoost2,profession,summons,maxSummons,soldPrice,timeStamp
89157,common,5,Knight,Wizard,END,WIS,mining,2,2,93,2022-01-25 03:34:15
82658,common,3,Thief,Wizard,END,END,mining,3,3,"68,9",2022-01-25 03:33:35
73899,common,3,Summoner,Priest,DEX,END,foraging,2,4,78,2022-01-25 03:30:41
103046,common,1,Priest,DarkKnight,VIT,STR,mining,9,10,"114,9",2022-01-25 03:30:26
72518,common,3,Knight,Priest,WIS,INT,foraging,4,4,44,2022-01-25 03:29:11
72204,common,3,Wizard,Warrior,DEX,WIS,foraging,4,4,65,2022-01-25 03:22:00
102358,uncommon,3,Wizard,Wizard,VIT,VIT,gardening,3,3,75,2022-01-25 03:19:51
102117,common,1,Thief,Monk,VIT,END,gardening,6,10,"69,9",2022-01-25 03:18:07
82849,common,1,Ninja,Knight,STR,VIT,foraging,0,5,60,2022-01-25 03:17:59
100440,uncommon,4,Dragoon,Monk,WIS,AGI,foraging,0,1,113,2022-01-25 03:17:22
48142,common,1,Warrior,DarkKnight,DEX,STR,fishing,2,10,50,2022-01-25 03:16:10
39373,uncommon,2,Knight,Archer,LCK,LCK,fishing,3,6,40,2022-01-25 03:13:19
102150,uncommon,4,Priest,Knight,DEX,DEX,mining,2,2,67,2022-01-25 03:13:05
48359,common,2,Pirate,Knight,END,LCK,foraging,6,6,45,2022-01-25 03:11:55
103237,uncommon,2,Archer,Wizard,INT,LCK,mining,2,2,"64,9",2022-01-25 03:07:59
87494,uncommon,1,Warrior,Pirate,INT,DEX,mining,3,10,110,2022-01-25 03:07:03
103190,common,2,Archer,Warrior,WIS,AGI,fishing,5,5,"44,8",2022-01-25 03:06:23
103106,uncommon,4,Ninja,Pirate,WIS,DEX,foraging,2,2,60,2022-01-25 03:05:57
101974,uncommon,2,Wizard,Wizard,DEX,AGI,gardening,4,6,70,2022-01-25 03:03:20
100129,common,3,Priest,Archer,STR,AGI,fishing,6,6,"41,99",2022-01-25 03:02:09
102643,common,2,Ninja,Wizard,AGI,VIT,fishing,0,1,100,2022-01-25 03:00:54
102225,legendary,6,Sage,Pirate,END,VIT,gardening,0,0,922,2022-01-25 02:59:24
79362,common,3,Paladin,Archer,VIT,VIT,mining,0,2,"116,9",2022-01-25 02:59:02
100428,common,6,Ninja,Priest,LCK,LCK,foraging,2,2,60,2022-01-25 02:58:50
103048,uncommon,1,Paladin,Warrior,STR,LCK,fishing,2,5,160,2022-01-25 02:58:42
50956,common,5,Archer,Pirate,LCK,LCK,fishing,4,4,56,2022-01-25 02:57:30
87566,uncommon,4,DarkKnight,Pirate,DEX,VIT,mining,0,2,89,2022-01-25 02:55:33
97634,common,2,Priest,Priest,LCK,STR,foraging,9,9,65,2022-01-25 02:54:33
56423,common,4,Paladin,Knight,AGI,AGI,mining,0,4,99,2022-01-25 02:54:10
70711,common,4,Paladin,Monk,LCK,INT,mining,0,3,99,2022-01-25 02:52:30
103285,common,3,Archer,Thief,AGI,INT,fishing,5,5,43,2022-01-25 02:52:23
103167,common,4,Thief,Priest,LCK,LCK,fishing,3,3,75,2022-01-25 02:50:32
35162,uncommon,2,Ninja,Wizard,STR,STR,gardening,0,5,69,2022-01-25 02:49:01
101319,uncommon,3,Monk,Priest,AGI,WIS,gardening,5,5,52,2022-01-25 02:48:05
89467,rare,1,Wizard,Knight,DEX,STR,foraging,9,10,150,2022-01-25 02:47:55
66450,uncommon,3,Thief,Archer,AGI,VIT,fishing,3,5,75,2022-01-25 02:47:11
100129,common,3,Priest,Archer,STR,AGI,fishing,6,6,40,2022-01-25 02:46:25
69804,uncommon,3,DarkKnight,Knight,INT,AGI,foraging,2,5,99,2022-01-25 02:45:03
36455,uncommon,4,Warrior,Pirate,INT,AGI,gardening,1,1,"47,9",2022-01-25 02:44:56
41396,uncommon,4,Knight,Archer,INT,VIT,fishing,4,4,49,2022-01-25 02:44:02
75232,rare,1,Priest,Ninja,DEX,END,foraging,9,10,200,2022-01-25 02:43:54
99572,common,3,Knight,Thief,AGI,DEX,gardening,1,1,44,2022-01-25 02:42:24
50508,uncommon,2,Priest,Monk,WIS,INT,gardening,7,7,60,2022-01-25 02:42:12
102644,uncommon,3,Wizard,Pirate,LCK,DEX,foraging,2,2,48,2022-01-25 02:41:14
88505,rare,2,Pirate,Pirate,INT,AGI,fishing,7,7,75,2022-01-25 02:40:42
100269,uncommon,2,Thief,Thief,DEX,INT,gardening,7,7,48,2022-01-25 02:37:09
82784,common,5,DarkKnight,Thief,INT,END,gardening,2,2,52,2022-01-25 02:37:03
81551,common,1,Ninja,Monk,VIT,VIT,foraging,1,5,76,2022-01-25 02:36:47
69826,common,2,Summoner,Monk,WIS,END,fishing,1,5,67,2022-01-25 02:36:05
91622,common,2,Knight,Priest,VIT,INT,gardening,4,4,"47,99",2022-01-25 02:35:53
27643,uncommon,2,Knight,Archer,STR,WIS,fishing,6,8,"52,7",2022-01-25 02:35:43
78211,common,2,Pirate,Monk,STR,END,fishing,8,8,55,2022-01-25 02:33:08
91687,common,2,Knight,Monk,INT,STR,gardening,6,6,50,2022-01-25 02:31:20
91033,common,3,Warrior,Priest,STR,LCK,fishing,6,7,54,2022-01-25 02:29:57
78571,uncommon,2,Warrior,Monk,AGI,LCK,mining,6,9,155,2022-01-25 02:29:01
67150,uncommon,2,Priest,Pirate,AGI,AGI,gardening,4,4,54,2022-01-25 02:27:35
78002,uncommon,1,Thief,Warrior,INT,STR,mining,2,10,67,2022-01-25 02:27:21
100002,common,2,Thief,Archer,STR,STR,mining,8,8,130,2022-01-25 02:27:15
58825,rare,1,Monk,Thief,DEX,VIT,fishing,4,10,79,2022-01-25 02:24:26
99591,common,2,Ninja,Wizard,STR,STR,mining,2,5,89,2022-01-25 02:22:11
79362,common,3,Paladin,Archer,VIT,VIT,mining,0,2,99,2022-01-25 02:22:05
103262,rare,2,Wizard,Monk,END,LCK,fishing,9,9,78,2022-01-25 02:15:12
5520,uncommon,1,Knight,Ninja,LCK,VIT,gardening,3,10,"50,4",2022-01-25 02:14:40
84130,common,2,Wizard,Monk,INT,WIS,foraging,1,6,45,2022-01-25 02:14:26
99817,common,4,DarkKnight,Archer,END,STR,mining,0,0,120,2022-01-25 02:13:28
29826,rare,4,Priest,Archer,AGI,LCK,mining,5,5,76,2022-01-25 02:11:58
91629,common,2,Pirate,Thief,VIT,DEX,gardening,1,2,44,2022-01-25 02:11:18
101480,common,1,Knight,Monk,LCK,LCK,mining,6,10,279,2022-01-25 02:10:30
34210,common,4,Priest,Priest,DEX,AGI,fishing,1,1,45,2022-01-25 02:09:25
101965,common,4,Knight,Priest,DEX,VIT,gardening,6,6,43,2022-01-25 02:08:34
48025,rare,3,Thief,Archer,WIS,AGI,mining,4,4,100,2022-01-25 02:07:00
98185,uncommon,1,Archer,Wizard,STR,VIT,mining,6,10,160,2022-01-25 02:06:07
103038,common,1,Thief,Thief,STR,VIT,mining,6,10,"159,9",2022-01-25 02:05:16
100387,common,3,Ninja,Monk,WIS,LCK,fishing,4,4,96,2022-01-25 02:04:28
101097,legendary,4,Paladin,Warrior,WIS,DEX,mining,1,2,299,2022-01-25 02:02:48
98916,uncommon,1,DarkKnight,Ninja,AGI,DEX,fishing,3,5,85,2022-01-25 02:02:41
98275,common,2,Ninja,Monk,WIS,LCK,fishing,3,5,86,2022-01-25 02:01:53
66193,common,2,Priest,Pirate,DEX,END,fishing,9,9,"48,85",2022-01-25 02:01:07
102623,uncommon,1,Knight,Thief,AGI,DEX,fishing,10,10,87,2022-01-25 01:59:28
30690,uncommon,2,Priest,Knight,STR,DEX,mining,4,5,80,2022-01-25 01:58:18
91423,common,3,Sage,Pirate,LCK,DEX,foraging,3,3,385,2022-01-25 01:58:10
69172,common,4,Dragoon,Archer,AGI,DEX,gardening,3,3,349,2022-01-25 01:56:24
95817,common,1,Warrior,Warrior,VIT,END,mining,8,10,315,2022-01-25 01:55:09
98618,uncommon,3,Paladin,Warrior,AGI,AGI,mining,3,3,149,2022-01-25 01:54:41
8673,common,1,Knight,Paladin,WIS,VIT,mining,3,10,95,2022-01-25 01:54:33
101985,common,2,Archer,Monk,LCK,END,gardening,8,9,42,2022-01-25 01:54:23
76144,common,4,DarkKnight,Knight,VIT,LCK,gardening,0,2,69,2022-01-25 01:53:45
83041,common,4,Summoner,Thief,VIT,VIT,mining,3,4,13,2022-01-25 01:52:21
77247,common,2,Summoner,Archer,INT,VIT,foraging,4,4,140,2022-01-25 01:51:21
103043,rare,1,Priest,Warrior,LCK,WIS,gardening,8,10,160,2022-01-25 01:49:59
99161,common,3,Summoner,DarkKnight,LCK,END,gardening,0,0,55,2022-01-25 01:49:30
74312,common,2,Summoner,Warrior,WIS,AGI,foraging,5,5,165,2022-01-25 01:49:20
50929,common,2,Wizard,Archer,LCK,VIT,foraging,2,3,49,2022-01-25 01:47:48
101997,common,2,Pirate,Monk,INT,INT,foraging,6,6,49,2022-01-25 01:46:28
103060,common,3,Thief,Warrior,END,STR,mining,5,5,76,2022-01-25 01:44:34
101738,rare,1,Thief,Wizard,STR,INT,mining,10,10,"216,6",2022-01-25 01:41:11
15691,common,3,Wizard,Warrior,DEX,DEX,foraging,3,7,75,2022-01-25 01:41:09
97871,common,4,Dragoon,Archer,LCK,VIT,mining,1,1,225,2022-01-25 01:39:07
91529,common,2,DarkKnight,Priest,AGI,VIT,foraging,2,5,50,2022-01-25 01:37:03
98353,rare,2,Thief,Pirate,VIT,STR,foraging,5,5,73,2022-01-25 01:36:52
101742,uncommon,1,Thief,Thief,WIS,END,gardening,6,10,80,2022-01-25 01:33:02
44792,common,4,Monk,Warrior,LCK,WIS,fishing,5,5,40,2022-01-25 01:31:34
99657,uncommon,2,Summoner,Thief,INT,STR,fishing,2,5,"136,2",2022-01-25 01:31:21
86781,legendary,3,Summoner,Priest,AGI,END,gardening,1,2,225,2022-01-25 01:31:16
31500,common,2,Ninja,Priest,WIS,END,fishing,1,5,65,2022-01-25 01:30:00
101872,common,4,Summoner,Priest,STR,VIT,gardening,0,0,50,2022-01-25 01:29:44
34456,common,1,Wizard,Pirate,VIT,WIS,mining,6,10,90,2022-01-25 01:29:13
47846,common,3,Archer,Warrior,INT,WIS,foraging,8,8,80,2022-01-25 01:25:10
88041,legendary,1,Wizard,Monk,AGI,DEX,gardening,10,10,330,2022-01-25 01:24:54
93543,rare,3,Summoner,Wizard,STR,LCK,mining,1,1,130,2022-01-25 01:24:01
102406,common,3,Wizard,Knight,INT,VIT,mining,7,7,65,2022-01-25 01:21:55
103153,rare,2,Monk,Priest,STR,DEX,gardening,1,1,41,2022-01-25 01:20:46
102181,common,3,Archer,Archer,INT,END,mining,4,4,65,2022-01-25 01:18:06
94591,common,2,Pirate,Priest,STR,VIT,foraging,5,5,45,2022-01-25 01:18:03
30888,uncommon,1,Pirate,Knight,STR,VIT,foraging,7,10,70,2022-01-25 01:17:33
97661,uncommon,2,Archer,Pirate,WIS,VIT,fishing,4,4,45,2022-01-25 01:17:13
88843,rare,1,Priest,Knight,INT,LCK,mining,7,10,94,2022-01-25 01:17:11
40068,common,4,Archer,Warrior,VIT,END,fishing,0,1,45,2022-01-25 01:16:53
74706,uncommon,4,Paladin,Pirate,AGI,VIT,fishing,0,0,"73,5",2022-01-25 01:11:32
101558,uncommon,2,Ninja,Wizard,END,END,fishing,2,5,130,2022-01-25 01:10:31
80528,common,1,Warrior,Archer,STR,DEX,foraging,7,10,90,2022-01-25 01:10:19
96184,common,3,Summoner,Priest,STR,STR,fishing,3,3,50,2022-01-25 01:09:51
96539,uncommon,2,Summoner,Priest,INT,INT,fishing,2,5,110,2022-01-25 01:08:00
98169,uncommon,1,Knight,Thief,LCK,INT,fishing,10,10,79,2022-01-25 01:04:28
89556,common,2,Thief,Priest,LCK,INT,fishing,8,8,100,2022-01-25 01:01:43
62725,common,1,Thief,Wizard,LCK,WIS,foraging,4,10,70,2022-01-25 01:01:09
99008,uncommon,7,Dragoon,Pirate,STR,END,gardening,0,1,130,2022-01-25 01:01:04
69362,rare,1,Wizard,Knight,STR,DEX,fishing,6,10,91,2022-01-25 01:00:45
103244,common,3,Warrior,Monk,VIT,AGI,mining,3,3,77,2022-01-25 00:59:16
102517,common,2,Thief,Archer,STR,INT,gardening,7,8,42,2022-01-25 00:58:56
22694,common,2,Knight,Archer,DEX,WIS,gardening,3,5,56,2022-01-25 00:54:51
102120,common,2,Monk,Monk,STR,LCK,fishing,8,9,50,2022-01-25 00:53:17
86940,common,2,Archer,Wizard,STR,STR,foraging,5,5,53,2022-01-25 00:53:13
29858,common,2,Priest,Monk,WIS,INT,foraging,3,3,53,2022-01-25 00:53:11
89660,uncommon,4,Knight,Priest,WIS,VIT,mining,3,4,105,2022-01-25 00:51:39
35880,common,3,DarkKnight,Knight,VIT,STR,gardening,0,1,51,2022-01-25 00:51:23
82508,common,1,Summoner,Archer,LCK,AGI,gardening,0,5,56,2022-01-25 00:51:07
84647,common,2,Knight,Pirate,AGI,AGI,gardening,5,6,45,2022-01-25 00:49:40
102526,rare,1,Warrior,Monk,STR,WIS,gardening,6,10,149,2022-01-25 00:45:23
102112,uncommon,1,Pirate,Pirate,VIT,END,fishing,10,10,89,2022-01-25 00:44:52
103134,uncommon,3,Monk,Thief,END,VIT,fishing,7,7,52,2022-01-25 00:42:40
102016,uncommon,7,Sage,Archer,INT,DEX,gardening,0,0,139,2022-01-25 00:41:40
98398,common,4,Knight,Thief,LCK,DEX,mining,0,0,"78,9",2022-01-25 00:41:24
103237,uncommon,2,Archer,Wizard,INT,LCK,mining,2,2,49,2022-01-25 00:41:10
79765,common,2,Priest,Warrior,DEX,WIS,gardening,4,4,60,2022-01-25 00:41:10
98337,common,1,Summoner,Wizard,STR,LCK,gardening,5,5,115,2022-01-25 00:39:04
102407,common,2,Pirate,Pirate,WIS,VIT,fishing,6,9,52,2022-01-25 00:38:50
100511,uncommon,3,Pirate,Archer,LCK,STR,foraging,5,5,"47,89",2022-01-25 00:37:58
98335,uncommon,1,Pirate,Monk,STR,VIT,fishing,10,10,89,2022-01-25 00:37:40
72800,common,2,Warrior,Priest,LCK,AGI,fishing,7,7,55,2022-01-25 00:36:33
102115,uncommon,1,Monk,Monk,INT,LCK,fishing,8,10,89,2022-01-25 00:32:18
73688,common,2,Archer,Pirate,LCK,AGI,foraging,5,6,59,2022-01-25 00:29:28
86084,uncommon,2,Pirate,Archer,WIS,WIS,fishing,3,4,55,2022-01-25 00:28:13
98812,rare,1,Knight,Pirate,WIS,STR,foraging,8,10,120,2022-01-25 00:27:03
103132,uncommon,1,Knight,Wizard,WIS,WIS,fishing,6,10,69,2022-01-25 00:26:39
103038,common,1,Thief,Thief,STR,VIT,mining,6,10,120,2022-01-25 00:25:58
92560,uncommon,2,Summoner,Knight,AGI,STR,fishing,1,5,60,2022-01-25 00:23:53
80416,rare,1,Knight,Thief,AGI,DEX,foraging,3,10,88,2022-01-25 00:20:47
102323,uncommon,4,Archer,Summoner,END,WIS,mining,0,0,"64,9",2022-01-25 00:19:55
86940,common,2,Archer,Wizard,STR,STR,foraging,5,5,48,2022-01-25 00:18:59
96906,common,1,Knight,Archer,LCK,STR,foraging,6,10,72,2022-01-25 00:16:17
29279,uncommon,5,Warrior,Warrior,END,STR,fishing,1,3,"59,99",2022-01-25 00:15:11
22534,common,4,Warrior,Warrior,INT,WIS,foraging,2,2,"42,91",2022-01-25 00:15:01
100178,common,2,DarkKnight,Wizard,LCK,END,mining,1,3,170,2022-01-25 00:15:01
97652,rare,2,Monk,Pirate,DEX,LCK,fishing,4,4,65,2022-01-25 00:13:51
83268,common,1,Paladin,Warrior,STR,WIS,foraging,1,5,60,2022-01-25 00:13:03
44891,common,5,Warrior,Pirate,END,END,gardening,1,1,41,2022-01-25 00:10:31
97220,common,1,Pirate,Archer,DEX,END,foraging,5,10,49,2022-01-25 00:09:49
81676,common,4,Warrior,Archer,LCK,INT,gardening,2,2,"42,51",2022-01-25 00:09:16
99917,uncommon,3,Paladin,Warrior,INT,VIT,mining,2,2,139,2022-01-25 00:07:48
50401,uncommon,2,Warrior,Thief,LCK,VIT,foraging,2,9,75,2022-01-25 00:04:59
101383,common,6,DarkKnight,Ninja,DEX,WIS,mining,0,0,98,2022-01-25 00:01:58
103164,common,2,Warrior,Monk,DEX,INT,foraging,3,3,45,2022-01-25 00:01:57
40741,common,3,Monk,Monk,LCK,AGI,fishing,0,1,75,2022-01-25 00:00:26
57023,common,3,Knight,Wizard,DEX,END,foraging,3,4,"44,31",2022-01-24 23:58:31
99665,common,2,Warrior,Warrior,DEX,DEX,mining,2,4,94,2022-01-24 23:55:43
95817,common,1,Warrior,Warrior,VIT,END,mining,8,10,"229,9",2022-01-24 23:54:25
3559,rare,1,Wizard,Pirate,LCK,DEX,gardening,0,10,80,2022-01-24 23:53:16
88985,legendary,4,Summoner,Warrior,END,AGI,fishing,3,3,300,2022-01-24 23:52:59
95834,common,1,Warrior,Thief,AGI,AGI,mining,8,10,"189,9",2022-01-24 23:52:50
103114,uncommon,3,Thief,Warrior,INT,WIS,gardening,6,6,44,2022-01-24 23:52:30
72423,common,7,Dragoon,Paladin,LCK,WIS,gardening,0,0,"132,47",2022-01-24 23:52:02
79063,common,1,Priest,Warrior,VIT,END,fishing,5,10,49,2022-01-24 23:50:20
93810,uncommon,2,DarkKnight,Priest,END,VIT,gardening,2,5,160,2022-01-24 23:48:46
91873,uncommon,2,Monk,Priest,VIT,WIS,foraging,5,6,53,2022-01-24 23:47:45
59509,common,1,Knight,Monk,VIT,DEX,fishing,4,10,47,2022-01-24 23:47:11
21492,uncommon,4,Monk,Warrior,INT,END,mining,0,1,75,2022-01-24 23:46:59
100374,common,1,Knight,Archer,LCK,DEX,mining,6,10,249,2022-01-24 23:46:57
22534,common,4,Warrior,Warrior,INT,WIS,foraging,2,2,"39,9",2022-01-24 23:45:45
98386,common,1,Warrior,Monk,VIT,LCK,mining,6,10,295,2022-01-24 23:45:45
33351,rare,3,Archer,Monk,AGI,STR,fishing,8,8,57,2022-01-24 23:45:29
37700,common,3,Pirate,Monk,LCK,LCK,fishing,2,2,72,2022-01-24 23:41:28
52796,common,2,Thief,Summoner,VIT,END,gardening,6,6,35,2022-01-24 23:40:09
96014,common,2,Paladin,Warrior,WIS,AGI,foraging,2,5,"68,5",2022-01-24 23:36:35
101534,common,3,Pirate,Monk,WIS,AGI,fishing,6,6,54,2022-01-24 23:36:17
81280,common,1,Pirate,Pirate,LCK,AGI,fishing,9,10,"79,78",2022-01-24 23:36:11
25882,uncommon,2,Knight,Archer,LCK,WIS,mining,6,9,100,2022-01-24 23:35:39
102017,common,5,Knight,Warrior,LCK,INT,mining,0,0,85,2022-01-24 23:34:24
95987,common,2,Warrior,Warrior,DEX,AGI,mining,4,8,84,2022-01-24 23:33:52
102520,uncommon,2,Warrior,Monk,END,WIS,fishing,5,5,44,2022-01-24 23:32:26
58521,common,2,Wizard,DarkKnight,LCK,END,gardening,9,9,95,2022-01-24 23:31:04
83074,legendary,3,Archer,Pirate,VIT,AGI,foraging,3,4,164,2022-01-24 23:30:54
93664,rare,1,Pirate,Knight,WIS,VIT,mining,6,10,155,2022-01-24 23:29:52
62032,common,4,Paladin,Paladin,STR,INT,mining,2,2,155,2022-01-24 23:29:32
51493,common,2,Warrior,Priest,VIT,DEX,foraging,0,0,40,2022-01-24 23:27:39
99665,common,2,Warrior,Warrior,DEX,DEX,mining,2,4,88,2022-01-24 23:26:56
91268,common,3,Dragoon,Archer,AGI,INT,fishing,0,3,118,2022-01-24 23:26:45
102514,common,2,Wizard,Monk,WIS,END,gardening,7,8,54,2022-01-24 23:26:09
102546,uncommon,2,Thief,Priest,WIS,AGI,fishing,5,6,72,2022-01-24 23:26:05
102653,common,1,Pirate,Wizard,AGI,DEX,mining,6,10,103,2022-01-24 23:26:01
90025,rare,2,Wizard,Archer,WIS,STR,gardening,8,8,122,2022-01-24 23:24:48
71133,mythic,3,DarkKnight,Warrior,INT,STR,foraging,1,1,998,2022-01-24 23:24:10
102506,uncommon,2,Priest,Thief,STR,END,fishing,7,8,45,2022-01-24 23:24:08
78361,common,1,Ninja,Thief,DEX,AGI,gardening,1,5,88,2022-01-24 23:24:02
102507,common,2,Archer,Archer,END,AGI,fishing,6,8,43,2022-01-24 23:22:32
102670,uncommon,3,Monk,Pirate,STR,STR,gardening,5,5,"44,9",2022-01-24 23:21:05
97956,common,1,Priest,Pirate,STR,INT,gardening,9,10,"119,9",2022-01-24 23:17:02
98178,common,2,Ninja,Thief,STR,VIT,foraging,4,5,110,2022-01-24 23:16:03
101298,common,1,Monk,Monk,WIS,LCK,fishing,6,10,140,2022-01-24 23:14:33
48845,uncommon,3,Priest,Knight,INT,AGI,fishing,1,1,"49,99",2022-01-24 23:11:18
95085,common,2,Paladin,Thief,INT,AGI,mining,2,5,238,2022-01-24 23:10:56
100608,uncommon,2,DarkKnight,Wizard,INT,WIS,mining,2,5,245,2022-01-24 23:10:24
102737,common,3,Wizard,Warrior,WIS,VIT,fishing,0,0,42,2022-01-24 23:09:31
102345,uncommon,3,Pirate,Thief,LCK,VIT,fishing,4,4,58,2022-01-24 23:08:37
83074,legendary,3,Archer,Pirate,VIT,AGI,foraging,3,4,99,2022-01-24 23:08:04
84223,common,5,Archer,Pirate,LCK,DEX,fishing,1,1,50,2022-01-24 23:06:54
96297,rare,3,Paladin,Archer,INT,WIS,mining,0,1,650,2022-01-24 23:06:15
8371,common,1,Monk,Pirate,STR,AGI,foraging,6,10,49,2022-01-24 23:05:59
63332,common,2,DarkKnight,Pirate,AGI,END,mining,0,3,"109,94",2022-01-24 23:03:20
84652,common,2,Pirate,Paladin,STR,WIS,gardening,2,2,44,2022-01-24 23:00:54
95922,uncommon,1,Knight,Wizard,VIT,INT,foraging,5,10,"46,5",2022-01-24 23:00:42
86767,uncommon,1,Pirate,Archer,AGI,AGI,gardening,6,10,85,2022-01-24 23:00:20
5949,uncommon,1,Warrior,Warrior,AGI,END,foraging,5,10,"46,5",2022-01-24 22:59:44
89484,uncommon,2,Thief,Archer,WIS,AGI,fishing,5,5,85,2022-01-24 22:59:12
49306,legendary,1,Archer,Priest,INT,LCK,foraging,9,10,399,2022-01-24 22:58:46
83820,common,5,Paladin,Monk,STR,WIS,mining,0,1,124,2022-01-24 22:58:20
64359,common,3,Thief,Monk,STR,VIT,mining,3,5,74,2022-01-24 22:58:04
103077,common,1,Monk,Monk,DEX,DEX,foraging,6,10,75,2022-01-24 22:57:11
5230,uncommon,1,Wizard,Ninja,STR,VIT,gardening,10,10,140,2022-01-24 22:56:51
94358,common,4,Paladin,Priest,STR,INT,mining,1,4,123,2022-01-24 22:56:05
61333,uncommon,2,Ninja,Thief,WIS,END,gardening,0,0,45,2022-01-24 22:54:06
99353,common,3,Monk,Pirate,END,STR,gardening,3,3,44,2022-01-24 22:47:26
103046,common,1,Priest,DarkKnight,VIT,STR,mining,9,10,75,2022-01-24 22:45:13
102917,common,1,Pirate,Priest,END,AGI,fishing,7,10,98,2022-01-24 22:42:50
99938,uncommon,2,Pirate,Thief,INT,STR,mining,6,8,65,2022-01-24 22:41:31
101428,uncommon,2,Ninja,Archer,END,STR,fishing,2,3,100,2022-01-24 22:41:16
103040,common,2,Monk,DarkKnight,END,END,foraging,5,5,45,2022-01-24 22:40:55
83541,common,4,Summoner,Pirate,AGI,LCK,gardening,3,5,66,2022-01-24 22:38:51
70568,uncommon,2,Ninja,Knight,INT,END,gardening,0,4,60,2022-01-24 22:38:45
69820,common,1,Pirate,Wizard,VIT,END,foraging,8,10,"40,36",2022-01-24 22:37:57
39951,uncommon,2,Knight,Monk,DEX,LCK,fishing,5,7,55,2022-01-24 22:36:32
85479,uncommon,1,Warrior,Wizard,LCK,WIS,mining,6,10,"171,1",2022-01-24 22:35:44
101720,common,1,Thief,Warrior,END,VIT,gardening,10,10,78,2022-01-24 22:35:21
74833,common,2,Pirate,Warrior,INT,END,fishing,4,5,60,2022-01-24 22:33:20
18774,common,1,Pirate,Archer,VIT,INT,fishing,4,10,60,2022-01-24 22:33:04
82352,common,4,Wizard,Priest,VIT,VIT,fishing,0,0,"44,88",2022-01-24 22:32:49
33257,common,2,Pirate,Thief,VIT,VIT,fishing,2,4,58,2022-01-24 22:31:07
101748,uncommon,2,Pirate,Warrior,DEX,INT,fishing,7,7,49,2022-01-24 22:30:09
102347,common,3,Pirate,Priest,DEX,DEX,fishing,5,5,39,2022-01-24 22:30:05
47743,uncommon,2,Monk,Knight,DEX,DEX,fishing,6,8,68,2022-01-24 22:29:04
30756,common,1,Priest,Knight,AGI,STR,foraging,4,10,79,2022-01-24 22:28:56
103045,common,2,Warrior,Warrior,END,AGI,foraging,7,7,49,2022-01-24 22:28:18
102068,common,2,Wizard,Thief,AGI,STR,foraging,5,6,53,2022-01-24 22:28:14
23936,uncommon,2,Monk,Archer,WIS,VIT,fishing,6,8,64,2022-01-24 22:27:42
469,rare,0,Monk,Thief,DEX,DEX,foraging,11,11,3232,2022-01-24 22:26:24
98382,common,3,Knight,Monk,LCK,AGI,foraging,4,4,43,2022-01-24 22:26:18
10188,rare,2,Pirate,Knight,VIT,LCK,gardening,2,9,"73,9",2022-01-24 22:23:28
102689,common,1,Priest,Monk,VIT,VIT,gardening,10,10,115,2022-01-24 22:21:33
99350,uncommon,2,Wizard,Knight,END,END,mining,5,5,78,2022-01-24 22:21:05
58561,rare,5,Dragoon,Wizard,DEX,LCK,fishing,0,1,300,2022-01-24 22:20:33
102667,uncommon,2,Thief,Priest,AGI,LCK,mining,8,8,75,2022-01-24 22:20:16
90517,common,2,Archer,Pirate,INT,AGI,mining,4,7,69,2022-01-24 22:18:11
102286,common,2,Priest,Archer,INT,STR,mining,8,8,"66,9",2022-01-24 22:17:02
67540,uncommon,4,Wizard,DarkKnight,INT,INT,gardening,2,2,75,2022-01-24 22:14:55
98133,common,2,Wizard,Wizard,WIS,WIS,mining,4,4,"72,69",2022-01-24 22:10:58
25624,common,3,Knight,Archer,INT,LCK,mining,2,3,95,2022-01-24 22:10:52
102189,common,1,Knight,Knight,END,END,mining,8,10,399,2022-01-24 22:10:50
101989,uncommon,2,Wizard,Priest,DEX,STR,mining,6,6,"72,6",2022-01-24 22:09:45
102637,common,2,Wizard,Paladin,AGI,WIS,mining,3,3,70,2022-01-24 22:09:07
101575,uncommon,2,Priest,Warrior,AGI,STR,mining,3,3,69,2022-01-24 22:08:04
88408,common,4,Warrior,Wizard,DEX,VIT,fishing,7,7,44,2022-01-24 22:07:06
102558,common,2,Archer,Priest,LCK,AGI,mining,4,4,69,2022-01-24 22:05:47
96576,common,3,Priest,Warrior,VIT,AGI,gardening,1,1,"57,99",2022-01-24 22:05:37
101426,common,2,Monk,Thief,DEX,DEX,fishing,6,8,49,2022-01-24 22:05:01
94560,common,2,Archer,Pirate,AGI,LCK,mining,7,7,"68,66",2022-01-24 22:04:53
101838,common,2,Pirate,Ninja,WIS,DEX,fishing,5,8,49,2022-01-24 22:04:24
97266,common,2,Archer,Wizard,WIS,AGI,mining,4,4,"68,05",2022-01-24 22:03:48
48182,uncommon,1,Monk,Thief,STR,VIT,foraging,5,10,"54,86",2022-01-24 22:03:24
95823,common,1,Warrior,Knight,DEX,STR,foraging,9,10,79,2022-01-24 22:03:12
100887,rare,3,Summoner,Wizard,WIS,VIT,fishing,5,5,159,2022-01-24 22:02:54
100240,common,2,Wizard,Priest,LCK,END,mining,4,4,62,2022-01-24 22:02:52
95074,common,3,Wizard,Thief,INT,LCK,gardening,4,4,50,2022-01-24 22:00:12
92208,uncommon,3,Knight,Priest,DEX,AGI,fishing,6,6,45,2022-01-24 21:59:56
92741,common,3,Ninja,Knight,END,VIT,gardening,1,2,60,2022-01-24 21:59:19
